Results: 	[0.8511]	
Results: 	[0.8511, 0.8815]	
Results: 	[0.8511, 0.8815, 0.8415]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848, 0.872]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848, 0.872, 0.8754]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848, 0.872, 0.8754, 0.8875]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848, 0.872, 0.8754, 0.8875, 0.8389]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848, 0.872, 0.8754, 0.8875, 0.8389, 0.8293]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848, 0.872, 0.8754, 0.8875, 0.8389, 0.8293, 0.845]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848, 0.872, 0.8754, 0.8875, 0.8389, 0.8293, 0.845, 0.8445]	
Results: 	[0.8511, 0.8815, 0.8415, 0.8298, 0.848, 0.8293, 0.8298, 0.8298, 0.848, 0.872, 0.8754, 0.8875, 0.8389, 0.8293, 0.845, 0.8445, 0.8323]	
