Results: 	[0.9603]	
Results: 	[0.9603, 0.9602]	
Results: 	[0.9603, 0.9602, 0.9565]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591, 0.9641]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591, 0.9641, 0.9605]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591, 0.9641, 0.9605, 0.9624]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591, 0.9641, 0.9605, 0.9624, 0.9625]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591, 0.9641, 0.9605, 0.9624, 0.9625, 0.9628]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591, 0.9641, 0.9605, 0.9624, 0.9625, 0.9628, 0.9589]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591, 0.9641, 0.9605, 0.9624, 0.9625, 0.9628, 0.9589, 0.9574]	
Results: 	[0.9603, 0.9602, 0.9565, 0.9584, 0.9601, 0.9544, 0.9644, 0.9665, 0.9691, 0.9561, 0.9578, 0.9637, 0.9647, 0.9674, 0.963, 0.9548, 0.9591, 0.9608, 0.9634, 0.9607, 0.9605, 0.9591, 0.9641, 0.9605, 0.9624, 0.9625, 0.9628, 0.9589, 0.9574, 0.964]
30 Support Sets: (Mean:0.96112, SD:0.0035967801692912667) | 	



