Results: 	[0.9385]	
Results: 	[0.9385, 0.9168]	
Results: 	[0.9385, 0.9168, 0.9211]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844, 0.9286]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844, 0.9286, 0.9518]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844, 0.9286, 0.9518, 0.8998]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844, 0.9286, 0.9518, 0.8998, 0.9241]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844, 0.9286, 0.9518, 0.8998, 0.9241, 0.9309]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844, 0.9286, 0.9518, 0.8998, 0.9241, 0.9309, 0.9463]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844, 0.9286, 0.9518, 0.8998, 0.9241, 0.9309, 0.9463, 0.9088]	
Results: 	[0.9385, 0.9168, 0.9211, 0.9364, 0.9104, 0.9483, 0.9401, 0.95, 0.8844, 0.9286, 0.9518, 0.8998, 0.9241, 0.9309, 0.9463, 0.9088, 0.9356]	
