Results: 	[0.8345]	
Results: 	[0.8345, 0.8103]	
Results: 	[0.8345, 0.8103, 0.7618]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078, 0.7928]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078, 0.7928, 0.8282]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078, 0.7928, 0.8282, 0.7774]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078, 0.7928, 0.8282, 0.7774, 0.7755]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078, 0.7928, 0.8282, 0.7774, 0.7755, 0.8279]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078, 0.7928, 0.8282, 0.7774, 0.7755, 0.8279, 0.8298]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078, 0.7928, 0.8282, 0.7774, 0.7755, 0.8279, 0.8298, 0.7827]	
Results: 	[0.8345, 0.8103, 0.7618, 0.7677, 0.7936, 0.8069, 0.7855, 0.8073, 0.7871, 0.7738, 0.8125, 0.8058, 0.8026, 0.7843, 0.8282, 0.8324, 0.7745, 0.7772, 0.8218, 0.7861, 0.8158, 0.8078, 0.7928, 0.8282, 0.7774, 0.7755, 0.8279, 0.8298, 0.7827, 0.8019]
30 Support Sets: (Mean:0.79979, SD:0.021469390399774538) | 	




































