Results: 	[0.8764]	
Results: 	[0.8764, 0.8761]	
Results: 	[0.8764, 0.8761, 0.8737]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685, 0.8707]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685, 0.8707, 0.8749]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685, 0.8707, 0.8749, 0.87]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685, 0.8707, 0.8749, 0.87, 0.8762]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685, 0.8707, 0.8749, 0.87, 0.8762, 0.8731]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685, 0.8707, 0.8749, 0.87, 0.8762, 0.8731, 0.8723]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685, 0.8707, 0.8749, 0.87, 0.8762, 0.8731, 0.8723, 0.8727]	
Results: 	[0.8764, 0.8761, 0.8737, 0.8704, 0.8698, 0.8732, 0.8697, 0.8672, 0.8783, 0.8671, 0.8681, 0.8742, 0.8812, 0.8699, 0.8625, 0.8721, 0.8726, 0.8684, 0.87, 0.871, 0.8685, 0.8707, 0.8749, 0.87, 0.8762, 0.8731, 0.8723, 0.8727, 0.883]	
