Results: 	[0.9963]	
Results: 	[0.9963, 0.9942]	
Results: 	[0.9963, 0.9942, 0.9943]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936, 0.9943]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936, 0.9943, 0.9963]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936, 0.9943, 0.9963, 0.9952]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936, 0.9943, 0.9963, 0.9952, 0.9943]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936, 0.9943, 0.9963, 0.9952, 0.9943, 0.9953]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936, 0.9943, 0.9963, 0.9952, 0.9943, 0.9953, 0.9943]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936, 0.9943, 0.9963, 0.9952, 0.9943, 0.9953, 0.9943, 0.9942]	
Results: 	[0.9963, 0.9942, 0.9943, 0.994, 0.9944, 0.9944, 0.9943, 0.9953, 0.997, 0.9954, 0.9952, 0.9924, 0.9963, 0.9925, 0.9942, 0.9952, 0.9952, 0.9952, 0.9963, 0.9953, 0.9933, 0.9936, 0.9943, 0.9963, 0.9952, 0.9943, 0.9953, 0.9943, 0.9942, 0.9925]
30 Support Sets: (Mean:0.99469, SD:0.0011553026174691246) | 	














































