Results: 	[0.8531]	
Results: 	[0.8531, 0.8368]	
Results: 	[0.8531, 0.8368, 0.7906]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817, 0.819]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817, 0.819, 0.7952]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817, 0.819, 0.7952, 0.8197]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817, 0.819, 0.7952, 0.8197, 0.8657]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817, 0.819, 0.7952, 0.8197, 0.8657, 0.8233]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817, 0.819, 0.7952, 0.8197, 0.8657, 0.8233, 0.8256]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817, 0.819, 0.7952, 0.8197, 0.8657, 0.8233, 0.8256, 0.8002]	
Results: 	[0.8531, 0.8368, 0.7906, 0.802, 0.83, 0.8367, 0.8293, 0.7987, 0.826, 0.8341, 0.8012, 0.8595, 0.8376, 0.8328, 0.8031, 0.5817, 0.819, 0.7952, 0.8197, 0.8657, 0.8233, 0.8256, 0.8002, 0.8424]	
