Results: 	[0.8602]	
Results: 	[0.8602, 0.8256]	
Results: 	[0.8602, 0.8256, 0.7367]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802, 0.8003]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802, 0.8003, 0.785]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802, 0.8003, 0.785, 0.88]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802, 0.8003, 0.785, 0.88, 0.8253]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802, 0.8003, 0.785, 0.88, 0.8253, 0.8139]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802, 0.8003, 0.785, 0.88, 0.8253, 0.8139, 0.8718]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802, 0.8003, 0.785, 0.88, 0.8253, 0.8139, 0.8718, 0.6386]	
Results: 	[0.8602, 0.8256, 0.7367, 0.863, 0.8125, 0.8597, 0.7985, 0.8178, 0.7741, 0.8603, 0.8743, 0.8478, 0.8511, 0.8442, 0.7807, 0.7811, 0.8802, 0.8003, 0.785, 0.88, 0.8253, 0.8139, 0.8718, 0.6386, 0.8515]	
