Results: 	[0.9659]	
Results: 	[0.9659, 0.9554]	
Results: 	[0.9659, 0.9554, 0.9582]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598, 0.9394]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598, 0.9394, 0.9405]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598, 0.9394, 0.9405, 0.9537]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598, 0.9394, 0.9405, 0.9537, 0.946]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598, 0.9394, 0.9405, 0.9537, 0.946, 0.9568]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598, 0.9394, 0.9405, 0.9537, 0.946, 0.9568, 0.9714]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598, 0.9394, 0.9405, 0.9537, 0.946, 0.9568, 0.9714, 0.9499]	
Results: 	[0.9659, 0.9554, 0.9582, 0.9633, 0.9568, 0.9615, 0.9304, 0.9606, 0.9712, 0.956, 0.9598, 0.9394, 0.9405, 0.9537, 0.946, 0.9568, 0.9714, 0.9499, 0.9452]	
