Results: 	[0.9433]	
Results: 	[0.9433, 0.9385]	
Results: 	[0.9433, 0.9385, 0.9255]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972, 0.9175]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972, 0.9175, 0.9302]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972, 0.9175, 0.9302, 0.9066]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972, 0.9175, 0.9302, 0.9066, 0.9088]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972, 0.9175, 0.9302, 0.9066, 0.9088, 0.8804]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972, 0.9175, 0.9302, 0.9066, 0.9088, 0.8804, 0.9159]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972, 0.9175, 0.9302, 0.9066, 0.9088, 0.8804, 0.9159, 0.9339]	
Results: 	[0.9433, 0.9385, 0.9255, 0.9455, 0.9054, 0.9353, 0.892, 0.9337, 0.8922, 0.9193, 0.8972, 0.9175, 0.9302, 0.9066, 0.9088, 0.8804, 0.9159, 0.9339, 0.9405]	
