Results: 	[0.9663]	
Results: 	[0.9663, 0.962]	
Results: 	[0.9663, 0.962, 0.9671]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669, 0.9636]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669, 0.9636, 0.9663]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669, 0.9636, 0.9663, 0.9658]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669, 0.9636, 0.9663, 0.9658, 0.9561]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669, 0.9636, 0.9663, 0.9658, 0.9561, 0.9684]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669, 0.9636, 0.9663, 0.9658, 0.9561, 0.9684, 0.9581]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669, 0.9636, 0.9663, 0.9658, 0.9561, 0.9684, 0.9581, 0.9659]	
Results: 	[0.9663, 0.962, 0.9671, 0.9659, 0.9638, 0.9532, 0.9603, 0.9635, 0.9688, 0.9654, 0.9678, 0.963, 0.9699, 0.9699, 0.9626, 0.9669, 0.9673, 0.964, 0.9669, 0.9636, 0.9663, 0.9658, 0.9561, 0.9684, 0.9581, 0.9659, 0.959]	
