Results: 	[0.9548]	
Results: 	[0.9548, 0.9571]	
Results: 	[0.9548, 0.9571, 0.9569]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533, 0.9565]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533, 0.9565, 0.9556]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533, 0.9565, 0.9556, 0.9565]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533, 0.9565, 0.9556, 0.9565, 0.9517]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533, 0.9565, 0.9556, 0.9565, 0.9517, 0.9565]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533, 0.9565, 0.9556, 0.9565, 0.9517, 0.9565, 0.9571]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533, 0.9565, 0.9556, 0.9565, 0.9517, 0.9565, 0.9571, 0.959]	
Results: 	[0.9548, 0.9571, 0.9569, 0.9569, 0.9562, 0.9604, 0.9508, 0.9525, 0.9519, 0.9558, 0.9562, 0.9533, 0.9565, 0.9556, 0.9565, 0.9517, 0.9565, 0.9571, 0.959, 0.954]	
