Results: 	[0.9739]	
Results: 	[0.9739, 0.9758]	
Results: 	[0.9739, 0.9758, 0.9651]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699, 0.9684]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699, 0.9684, 0.9744]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699, 0.9684, 0.9744, 0.9684]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699, 0.9684, 0.9744, 0.9684, 0.9584]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699, 0.9684, 0.9744, 0.9684, 0.9584, 0.9687]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699, 0.9684, 0.9744, 0.9684, 0.9584, 0.9687, 0.9739]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699, 0.9684, 0.9744, 0.9684, 0.9584, 0.9687, 0.9739, 0.9689]	
Results: 	[0.9739, 0.9758, 0.9651, 0.9699, 0.9684, 0.9701, 0.9746, 0.9724, 0.9682, 0.9736, 0.9699, 0.9684, 0.9744, 0.9684, 0.9584, 0.9687, 0.9739, 0.9689, 0.9698]	
