Results: 	[0.8546]	
Results: 	[0.8546, 0.7315]	
Results: 	[0.8546, 0.7315, 0.901]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847, 0.7449]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847, 0.7449, 0.8397]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847, 0.7449, 0.8397, 0.7275]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847, 0.7449, 0.8397, 0.7275, 0.7579]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847, 0.7449, 0.8397, 0.7275, 0.7579, 0.8457]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847, 0.7449, 0.8397, 0.7275, 0.7579, 0.8457, 0.7434]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847, 0.7449, 0.8397, 0.7275, 0.7579, 0.8457, 0.7434, 0.7045]	
Results: 	[0.8546, 0.7315, 0.901, 0.8849, 0.6925, 0.8328, 0.6731, 0.6839, 0.848, 0.8847, 0.7449, 0.8397, 0.7275, 0.7579, 0.8457, 0.7434, 0.7045, 0.8973]	
