Results: 	[0.7881]	
Results: 	[0.7881, 0.7491]	
Results: 	[0.7881, 0.7491, 0.7577]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672, 0.7613]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672, 0.7613, 0.7755]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672, 0.7613, 0.7755, 0.7622]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672, 0.7613, 0.7755, 0.7622, 0.7494]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672, 0.7613, 0.7755, 0.7622, 0.7494, 0.7933]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672, 0.7613, 0.7755, 0.7622, 0.7494, 0.7933, 0.7577]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672, 0.7613, 0.7755, 0.7622, 0.7494, 0.7933, 0.7577, 0.7548]	
Results: 	[0.7881, 0.7491, 0.7577, 0.7922, 0.7753, 0.7684, 0.766, 0.7786, 0.761, 0.7815, 0.7862, 0.785, 0.78, 0.7922, 0.8052, 0.7753, 0.772, 0.7637, 0.7907, 0.7714, 0.8074, 0.7672, 0.7613, 0.7755, 0.7622, 0.7494, 0.7933, 0.7577, 0.7548, 0.8276]
30 Support Sets: (Mean:0.7765333333333333, SD:0.018122330164046584) | 	




















