Results: 	[0.9508]	
Results: 	[0.9508, 0.9521]	
Results: 	[0.9508, 0.9521, 0.9493]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509, 0.9504]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509, 0.9504, 0.9507]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509, 0.9504, 0.9507, 0.9507]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509, 0.9504, 0.9507, 0.9507, 0.9531]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509, 0.9504, 0.9507, 0.9507, 0.9531, 0.9529]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509, 0.9504, 0.9507, 0.9507, 0.9531, 0.9529, 0.9508]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509, 0.9504, 0.9507, 0.9507, 0.9531, 0.9529, 0.9508, 0.9516]	
Results: 	[0.9508, 0.9521, 0.9493, 0.9512, 0.9535, 0.951, 0.9514, 0.9508, 0.9507, 0.9509, 0.9504, 0.9507, 0.9507, 0.9531, 0.9529, 0.9508, 0.9516, 0.9508]	
