Results: 	[0.943]	
Results: 	[0.943, 0.9158]	
Results: 	[0.943, 0.9158, 0.917]	
Results: 	[0.943, 0.9158, 0.917, 0.9547]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263, 0.9146]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263, 0.9146, 0.9172]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263, 0.9146, 0.9172, 0.9172]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263, 0.9146, 0.9172, 0.9172, 0.9198]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263, 0.9146, 0.9172, 0.9172, 0.9198, 0.9171]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263, 0.9146, 0.9172, 0.9172, 0.9198, 0.9171, 0.9197]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263, 0.9146, 0.9172, 0.9172, 0.9198, 0.9171, 0.9197, 0.9198]	
Results: 	[0.943, 0.9158, 0.917, 0.9547, 0.9224, 0.8965, 0.9211, 0.9172, 0.8977, 0.8912, 0.9573, 0.9028, 0.9146, 0.9236, 0.9172, 0.9326, 0.9159, 0.9314, 0.956, 0.9198, 0.9263, 0.9146, 0.9172, 0.9172, 0.9198, 0.9171, 0.9197, 0.9198, 0.9159]	
