Results: 	[0.9473]	
Results: 	[0.9473, 0.9457]	
Results: 	[0.9473, 0.9457, 0.9427]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945, 0.9456]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945, 0.9456, 0.9436]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945, 0.9456, 0.9436, 0.9458]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945, 0.9456, 0.9436, 0.9458, 0.9413]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945, 0.9456, 0.9436, 0.9458, 0.9413, 0.9457]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945, 0.9456, 0.9436, 0.9458, 0.9413, 0.9457, 0.9448]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945, 0.9456, 0.9436, 0.9458, 0.9413, 0.9457, 0.9448, 0.9422]	
Results: 	[0.9473, 0.9457, 0.9427, 0.9439, 0.9474, 0.9421, 0.9463, 0.9469, 0.9476, 0.942, 0.9464, 0.945, 0.9456, 0.9436, 0.9458, 0.9413, 0.9457, 0.9448, 0.9422, 0.9444]	
