Results: 	[0.9466]	
Results: 	[0.9466, 0.9457]	
Results: 	[0.9466, 0.9457, 0.9444]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443, 0.945]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443, 0.945, 0.9454]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443, 0.945, 0.9454, 0.9466]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443, 0.945, 0.9454, 0.9466, 0.9464]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443, 0.945, 0.9454, 0.9466, 0.9464, 0.9453]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443, 0.945, 0.9454, 0.9466, 0.9464, 0.9453, 0.9452]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443, 0.945, 0.9454, 0.9466, 0.9464, 0.9453, 0.9452, 0.9448]	
Results: 	[0.9466, 0.9457, 0.9444, 0.9451, 0.9467, 0.9441, 0.9459, 0.9457, 0.9465, 0.9445, 0.9461, 0.945, 0.9452, 0.945, 0.9452, 0.9441, 0.9454, 0.9454, 0.9443, 0.945, 0.9454, 0.9466, 0.9464, 0.9453, 0.9452, 0.9448, 0.9466]	
