Results: 	[0.7733]	
Results: 	[0.7733, 0.9427]	
Results: 	[0.7733, 0.9427, 0.8119]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904, 0.6196]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904, 0.6196, 0.7365]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904, 0.6196, 0.7365, 0.7367]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904, 0.6196, 0.7365, 0.7367, 0.9375]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904, 0.6196, 0.7365, 0.7367, 0.9375, 0.6931]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904, 0.6196, 0.7365, 0.7367, 0.9375, 0.6931, 0.8831]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904, 0.6196, 0.7365, 0.7367, 0.9375, 0.6931, 0.8831, 0.9485]	
Results: 	[0.7733, 0.9427, 0.8119, 0.9302, 0.8754, 0.5735, 0.9385, 0.9383, 0.5337, 0.7904, 0.6196, 0.7365, 0.7367, 0.9375, 0.6931, 0.8831, 0.9485, 0.7527]	
