Results: 	[0.8673]	
Results: 	[0.8673, 0.8911]	
Results: 	[0.8673, 0.8911, 0.8954]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092, 0.9014]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092, 0.9014, 0.8781]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092, 0.9014, 0.8781, 0.8998]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092, 0.9014, 0.8781, 0.8998, 0.9028]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092, 0.9014, 0.8781, 0.8998, 0.9028, 0.9021]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092, 0.9014, 0.8781, 0.8998, 0.9028, 0.9021, 0.9137]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092, 0.9014, 0.8781, 0.8998, 0.9028, 0.9021, 0.9137, 0.8994]	
Results: 	[0.8673, 0.8911, 0.8954, 0.8588, 0.863, 0.8846, 0.8599, 0.871, 0.8953, 0.8742, 0.8301, 0.8901, 0.8785, 0.9007, 0.8523, 0.8821, 0.866, 0.9023, 0.888, 0.8768, 0.8886, 0.9092, 0.9014, 0.8781, 0.8998, 0.9028, 0.9021, 0.9137, 0.8994, 0.8872]
30 Support Sets: (Mean:0.88366, SD:0.01907017168973217) | 	









