Results: 	[0.9072]	
Results: 	[0.9072, 0.9079]	
Results: 	[0.9072, 0.9079, 0.9135]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187, 0.9171]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187, 0.9171, 0.9074]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187, 0.9171, 0.9074, 0.9166]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187, 0.9171, 0.9074, 0.9166, 0.9144]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187, 0.9171, 0.9074, 0.9166, 0.9144, 0.9176]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187, 0.9171, 0.9074, 0.9166, 0.9144, 0.9176, 0.9177]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187, 0.9171, 0.9074, 0.9166, 0.9144, 0.9176, 0.9177, 0.907]	
Results: 	[0.9072, 0.9079, 0.9135, 0.9081, 0.9148, 0.9148, 0.9141, 0.9056, 0.9202, 0.9195, 0.9056, 0.9065, 0.9164, 0.9142, 0.9008, 0.9067, 0.9062, 0.9156, 0.9139, 0.9144, 0.91, 0.9187, 0.9171, 0.9074, 0.9166, 0.9144, 0.9176, 0.9177, 0.907, 0.9043]
30 Support Sets: (Mean:0.9118933333333333, SD:0.0053095186698746116) | 	




























































































