Results: 	[0.9318]	
Results: 	[0.9318, 0.9346]	
Results: 	[0.9318, 0.9346, 0.8983]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94, 0.9277]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94, 0.9277, 0.9373]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94, 0.9277, 0.9373, 0.8723]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94, 0.9277, 0.9373, 0.8723, 0.9403]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94, 0.9277, 0.9373, 0.8723, 0.9403, 0.8459]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94, 0.9277, 0.9373, 0.8723, 0.9403, 0.8459, 0.9336]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94, 0.9277, 0.9373, 0.8723, 0.9403, 0.8459, 0.9336, 0.9422]	
Results: 	[0.9318, 0.9346, 0.8983, 0.9137, 0.9158, 0.935, 0.9132, 0.9412, 0.9302, 0.9353, 0.9202, 0.9321, 0.9176, 0.93, 0.9429, 0.9371, 0.9334, 0.9402, 0.934, 0.9374, 0.9333, 0.94, 0.9277, 0.9373, 0.8723, 0.9403, 0.8459, 0.9336, 0.9422, 0.9017]
30 Support Sets: (Mean:0.9249433333333333, SD:0.021566316062456) | 	











































































