Results: 	[0.7932]	
Results: 	[0.7932, 0.9076]	
Results: 	[0.7932, 0.9076, 0.8574]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721, 0.922]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721, 0.922, 0.8781]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721, 0.922, 0.8781, 0.8815]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721, 0.922, 0.8781, 0.8815, 0.8621]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721, 0.922, 0.8781, 0.8815, 0.8621, 0.8804]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721, 0.922, 0.8781, 0.8815, 0.8621, 0.8804, 0.885]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721, 0.922, 0.8781, 0.8815, 0.8621, 0.8804, 0.885, 0.9162]	
Results: 	[0.7932, 0.9076, 0.8574, 0.9305, 0.9055, 0.8875, 0.9016, 0.9403, 0.7583, 0.8765, 0.8766, 0.9021, 0.8588, 0.8891, 0.9104, 0.9162, 0.8721, 0.922, 0.8781, 0.8815, 0.8621, 0.8804, 0.885, 0.9162, 0.8935]	
